acc	GO_name	systematic_id	symbol	gene_product_description	evidence_code	source	assigned_by
GO:0097373	MCM core complex	SPBC211.04c	mcm6	MCM complex subunit Mcm6	IDA	PMID:10770926,PMID:11136247,PMID:23444842,PMID:9658174	PomBase
GO:0097373	MCM core complex	SPBC25D12.03c	mcm7	MCM complex subunit Mcm7	IDA	PMID:10770926,PMID:11136247,PMID:23444842	PomBase
GO:0097373	MCM core complex	SPCC16A11.17	mcm4	MCM complex subunit Mcm4/Cdc21	IDA	PMID:10770926,PMID:11136247,PMID:23444842,PMID:9658174	PomBase
GO:0097550	transcription preinitiation complex	SPAC16E8.16	sua7	transcription factor TFIIB	IBA	PMID:21873635	GO_Central
GO:0097550	transcription preinitiation complex	SPBC13E7.10c	brf1	transcription factor TFIIIB complex subunit Brf1	IBA	PMID:21873635	GO_Central
GO:0098654	CENP-A recruiting complex	SPBC27B12.02	mis19	kinetochore protein Mis19/Eic1	IDA	PMID:24774534,PMID:31371524	PomBase
GO:0098654	CENP-A recruiting complex	SPBC776.16	mis20	centromere protein Mis20/Eic2	IDA	PMID:24774534	PomBase
GO:0098654	CENP-A recruiting complex	SPCC1672.10	mis16	kinetochore protein Mis16	IDA	PMID:24774534,PMID:31371524	PomBase
GO:0098654	CENP-A recruiting complex	SPCC970.12	mis18	kinetochore protein Mis18	IDA	PMID:24774534,PMID:31371524	PomBase
GO:0098745	Dcp1-Dcp2 complex	SPAC18G6.09c	edc1	Dcp2-Dcp1 mRNA-decapping complex subunit Edc1	IDA	PMID:27183195	PomBase
GO:0098745	Dcp1-Dcp2 complex	SPAC19A8.12	dcp2	mRNA decapping complex catalytic subunit Dcp2	IDA	PMID:22323607,PMID:27183195	PomBase
GO:0098745	Dcp1-Dcp2 complex	SPBC3B9.21	dcp1	mRNA decapping complex regulatory subunit Dcp1	IDA	PMID:22323607,PMID:27183195	PomBase
GO:0099053	activating signal cointegrator 1 complex	SPAC1A6.01c	SPAC1A6.01c	human thyroid receptor interacting protein homolog, transcription coactivator	ISO	GO_REF:0000024	PomBase
GO:0099053	activating signal cointegrator 1 complex	SPBC13G1.10c	slh1	ATP-dependent RNA helicase Slh1, human ASCC3 ortholog	ISO	GO_REF:0000024	PomBase
GO:0099053	activating signal cointegrator 1 complex	SPBC15D4.13c	SPBC15D4.13c	activating signal cointegrator 1 complex subunit, human ASCC1 ortholog	ISO	GO_REF:0000024	PomBase
GO:0099053	activating signal cointegrator 1 complex	SPCC1906.02c	cue3	CUE domain protein Cue3, human ASCC2 ortholog, activating signal cointegrator 1 complex	ISO	GO_REF:0000024	PomBase
GO:0106143	tRNA (m7G46) methyltransferase complex	SPCC18.13	trm82	tRNA (guanine-N7-)-methyltransferase WD repeat subunit Trm82	IC	GO_REF:0000024	PomBase
GO:0106143	tRNA (m7G46) methyltransferase complex	SPCPB16A4.04c	trm8	tRNA (guanine-N7-)-methyltransferase catalytic subunit Trm8	IC	GO_REF:0000024	PomBase
GO:0110078	TTT complex	SPAC458.03	tel2	Tel2/Rad-5/Clk-2 family protein Tel2	IDA	PMID:27935167	PomBase
GO:0110078	TTT complex	SPBC1604.17c	tti2	ASTRA complex subunit Tti2	IDA	PMID:27935167	PomBase
GO:0110078	TTT complex	SPCC622.13c	tti1	ASTRA complex subunit, Armadillo-type fold Tti1	IDA	PMID:27935167	PomBase
GO:0110115	Cdr2 medial cortical node complex	SPAC57A10.02	cdr2	serine/threonine protein kinase Cdr2	EXP	PMID:29514920	PomBase
GO:0110115	Cdr2 medial cortical node complex	SPAC57A10.02	cdr2	serine/threonine protein kinase Cdr2	IDA	PMID:22918943,PMID:25501814,PMID:28924043	PomBase
GO:0110115	Cdr2 medial cortical node complex	SPAC644.06c	cdr1	serine/threonine protein kinase (NIM1 family) Cdr1/Nim1	EXP	PMID:29514920	PomBase
GO:0110115	Cdr2 medial cortical node complex	SPCC18B5.03	wee1	M phase inhibitor protein kinase Wee1	EXP	PMID:29514920	PomBase
GO:0110129	SHREC2 complex	SPAC1B3.17	clr2	chromatin silencing protein Clr2	IDA	PMID:19111658	PomBase
GO:0110129	SHREC2 complex	SPBC16C6.10	chp2	heterochromatin (HP1) family chromodomain protein Chp2	IDA	PMID:19111658	PomBase
GO:0110129	SHREC2 complex	SPBC2D10.17	clr1	SHREC complex intermodule linker subunit Clr1	IDA	PMID:19111658	PomBase
GO:0110129	SHREC2 complex	SPBC800.03	clr3	histone deacetylase (class II) Clr3	IDA	PMID:19111658	PomBase
GO:0110129	SHREC2 complex	SPBP35G2.10	mit1	SHREC complex ATP-dependent chromatin remodeller Mit1	IDA	PMID:19111658	PomBase
GO:0120097	glycosylphosphatidylinositol-mannosyltransferase II complex	SPAC167.09	pga1	GPI-mannosyltransferase II complex subunit Pga1	ISO	GO_REF:0000024	PomBase
GO:0120097	glycosylphosphatidylinositol-mannosyltransferase II complex	SPAC18B11.05	gpi18	pig-V, dolichyl-phosphate-mannose-glycolipid alpha-mannosyltransferase	ISO	GO_REF:0000024	PomBase
GO:0120115	Lsm2-8 complex	SPAC2F3.17c	lsm6	Lsm2-8 complex subunit Lsm6	TAS	PMID:28768202	PomBase
GO:0120115	Lsm2-8 complex	SPBC20F10.09	lsm5	Lsm2-8 complex subunit Lsm5	TAS	PMID:28768202	PomBase
GO:0120115	Lsm2-8 complex	SPBC30D10.06	lsm4	Lsm2-8 complex subunit Lsm4	TAS	PMID:28768202	PomBase
GO:0120115	Lsm2-8 complex	SPBC9B6.05c	lsm3	Lsm2-8 complex subunit Lsm3	TAS	PMID:28768202	PomBase
GO:0120115	Lsm2-8 complex	SPCC1620.01c	lsm2	Lsm2-8 complex subunit Lsm2	TAS	PMID:28768202	PomBase
GO:0120115	Lsm2-8 complex	SPCC1840.10	lsm8	Lsm2-8 complex Lsm8	TAS	PMID:28768202	PomBase
GO:0120115	Lsm2-8 complex	SPCC285.12	lsm7	Lsm2-8 complex Lsm7	TAS	PMID:28768202	PomBase
GO:0120231	DNA recombinase auxiliary factor complex	SPAC13A11.03	mcp7	meiosis specific coiled-coil protein Mcp7	IPI	PMID:32414915	PomBase
GO:0120231	DNA recombinase auxiliary factor complex	SPAC222.15	meu13	Tat binding protein 1(TBP-1)-interacting protein (TBPIP) homolog	IPI	PMID:32414915	PomBase
GO:0140275	MIB complex	SPCC63.03	SPCC63.03	mitochondrial MIB complex subunit, human DNAJC11 ortholog	ISS	GO_REF:0000024	PomBase
GO:0140497	mannan polymerase II complex	SPAC1006.05c	och1	Golgi alpha-1,6-mannosyltransferase Och1	ISO	GO_REF:0000024	PomBase
GO:0140497	mannan polymerase II complex	SPAC4F10.10c	mnn9	mannan polymerase I complex subunit Mnn9	ISO	GO_REF:0000024	PomBase
GO:0140497	mannan polymerase II complex	SPBC1734.04	anp1	mannan polymerase I complex subunit Anp1	ISO	GO_REF:0000024	PomBase
GO:0140497	mannan polymerase II complex	SPCC736.04c	gma12	alpha-1,2-galactosyltransferase Gma12	ISO	GO_REF:0000024	PomBase
GO:0140595	MIM complex	SPBC409.23	mim2	mitochondrial MIM complex subunit Mim2	IPI	PMID:33138913	PomBase
GO:0140595	MIM complex	SPBC713.08	mim1	mitochondrial MIM complex subunit Mim1	IPI	PMID:33138913	PomBase
GO:0140622	ER-to-endosome phospholipid transfer complex	SPAC18B11.03c	SPAC18B11.03c	ER alcohol acetyltransferase involved in intermembrane phospholipid transfer	ISO	GO_REF:0000024	PomBase
GO:0160005	PAT complex	SPAC18B11.08c	pat10	ER membrane chaperone for multipass membrane proteins, PAT complex subunit (asterix), Pat10	TAS	PMID:32814900	PomBase
GO:0160005	PAT complex	SPBC2G5.01	SPBC2G5.01	ER membrane chaperone for multipass membrane proteins, PAT complex subunit, and TMCO1 translocon subunit (human CCDC47 ortholog)	TAS	PMID:32814900	PomBase
GO:1902500	vacuolar HOPS complex	SPAC17A2.06c	vps8	CORVET complex WD repeat subunit Vps8	IBA	PMID:21873635	GO_Central
GO:1902500	vacuolar HOPS complex	SPAC23H4.14	vam6	HOPS complex Rab GEF subunit Vam6	ISO	GO_REF:0000024	PomBase
GO:1902500	vacuolar HOPS complex	SPAC823.12	vps11	HOPs/CORVET complex ubiquitin protein ligase E3 subunit Vps11	ISO	GO_REF:0000024	PomBase
GO:1902500	vacuolar HOPS complex	SPAC824.05	vps16	HOPS/CORVET complex subunit Vps16	ISS	GO_REF:0000024	PomBase
GO:1902500	vacuolar HOPS complex	SPAP27G11.05c	vps41	HOPS complex subunit Vps41	ISS	GO_REF:0000024	PomBase
GO:1902500	vacuolar HOPS complex	SPBC1703.15c	vps33	HOPS/CORVET complex subunit, vacuolar sorting protein Vps33	ISO	GO_REF:0000024	PomBase
GO:1902500	vacuolar HOPS complex	SPCC790.02	pep3	HOPS/CORVET complex subunit, ubiquitin-protein ligase E3 Pep3/Vps18	ISS	GO_REF:0000024	PomBase
GO:1903600	glutaminase complex	SPAC222.08c	sno1	glutamine aminotransferase subunit Sno1	ISO	GO_REF:0000024	PomBase
GO:1903600	glutaminase complex	SPAC29B12.04	snz1	pyridoxal 5'-phosphate synthase (glutamine hydrolysing)	ISO	GO_REF:0000024	PomBase
GO:1904423	dehydrodolichyl diphosphate synthase complex	SPAC4D7.04c	rer2	cis-prenyltransferase	IBA	PMID:21873635	GO_Central
GO:1904423	dehydrodolichyl diphosphate synthase complex	SPBC2A9.06c	nus1	di-trans,poly-cis-decaprenylcistransferase Nus1	IEA	GO_REF:0000002	InterPro
GO:1990070	TRAPPI protein complex	SPAC13G6.05c	trs33	TRAPPI,II,III complex subunit Trs33	ISO	GO_REF:0000024	PomBase
GO:1990070	TRAPPI protein complex	SPAC3G9.16c	bet5	TRAPP I, II and III complex Rab GEF subunit Bet5	ISO	GO_REF:0000024	PomBase
GO:1990070	TRAPPI protein complex	SPAC644.18c	bet3	TRAPP I, II and III complex Rab GEF subunit Bet3	ISO	GO_REF:0000024	PomBase
GO:1990070	TRAPPI protein complex	SPBC11G11.04	trs20	TRAPP I,II and III complex subunit Trs20	ISO	GO_REF:0000024	PomBase
GO:1990070	TRAPPI protein complex	SPBC1718.05	trs31	TRAPP I, II and III complex subunit Trs31	ISO	GO_REF:0000024	PomBase
GO:1990070	TRAPPI protein complex	SPBC3B9.12	trs23	TRAPP I, II, and III complex subunit Trs23	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPAC13G6.05c	trs33	TRAPPI,II,III complex subunit Trs33	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPAC3G9.16c	bet5	TRAPP I, II and III complex Rab GEF subunit Bet5	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPAC644.18c	bet3	TRAPP I, II and III complex Rab GEF subunit Bet3	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPAC6G10.05c	trs120	TRAPP II complex subunit Trs120	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPBC11G11.04	trs20	TRAPP I,II and III complex subunit Trs20	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPBC14F5.02	trs65	TRAPP II complex subunit Trs65	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPBC1718.05	trs31	TRAPP I, II and III complex subunit Trs31	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPBC3B9.12	trs23	TRAPP I, II, and III complex subunit Trs23	ISO	GO_REF:0000024	PomBase
GO:1990071	TRAPPII protein complex	SPCC285.14	trs130	TRAPP II complex subunit Trs130	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPAC13G6.05c	trs33	TRAPPI,II,III complex subunit Trs33	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPAC3G9.16c	bet5	TRAPP I, II and III complex Rab GEF subunit Bet5	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPAC644.18c	bet3	TRAPP I, II and III complex Rab GEF subunit Bet3	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPBC11G11.04	trs20	TRAPP I,II and III complex subunit Trs20	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPBC1604.19c	trs8501	TRAPP III complex subunit Trs85a	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPBC1718.05	trs31	TRAPP I, II and III complex subunit Trs31	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPBC1734.07c	trs8502	TRAPP III complex subunit Trs85b	ISO	GO_REF:0000024	PomBase
GO:1990072	TRAPPIII protein complex	SPBC3B9.12	trs23	TRAPP I, II, and III complex subunit Trs23	ISO	GO_REF:0000024	PomBase
GO:1990112	RQC complex	SPAC1142.01	rqc1	ribosome quality control complex (RQC) complex subunit Rqc1	ISO	GO_REF:0000024	PomBase
GO:1990112	RQC complex	SPAC1565.08	cdc48	AAA family ATPase involved in ubiquitin-mediated protein degradation Cdc48	ISO	GO_REF:0000024	PomBase
GO:1990112	RQC complex	SPBC16A3.09c	ufd1	Hrd1 ubiquitin ligase complex subunit Ufd1	ISO	GO_REF:0000024	PomBase
GO:1990112	RQC complex	SPBC1711.10c	npl4	Hrd1 ubiquitin ligase complex subunit Npl4	ISO	GO_REF:0000024	PomBase
GO:1990112	RQC complex	SPBC21D10.09c	rkr1	RQC complex ubiquitin-protein ligase E3 Rkr1	ISO	GO_REF:0000024	PomBase
GO:1990112	RQC complex	SPCC132.01c	mtr1	microtubule regulator Mtr1	ISO	GO_REF:0000024	PomBase
GO:1990124	messenger ribonucleoprotein complex	SPBC800.09	sum2	translation initiation inhibitor	IBA	PMID:21873635	GO_Central
GO:1990130	GATOR1 complex	SPAC11E3.05	sea3	GATOR2-SEACAT complex/GATOR1-SEACIT GTPase complex ubiquitin-protein ligase E3 subunit Sea3	IMP	PMID:33534698	PomBase
GO:1990130	GATOR1 complex	SPAC23H3.03c	npr2	GATOR1-SEACIT GTPase complex subunit Npr2	IMP	PMID:27227887	PomBase
GO:1990130	GATOR1 complex	SPAC23H3.03c	npr2	GATOR1-SEACIT GTPase complex subunit Npr2	IPI	PMID:29199950	PomBase
GO:1990130	GATOR1 complex	SPBC26H8.04c	iml1	GATOR1-SEACIT GTPase complex subunit Iml1	IPI	PMID:29199950	PomBase
GO:1990130	GATOR1 complex	SPBC543.04	npr3	GATOR1-SEACIT GTPase complex subunit Npr3	IMP	PMID:27227887	PomBase
GO:1990130	GATOR1 complex	SPBC543.04	npr3	GATOR1-SEACIT GTPase complex subunit Npr3	IPI	PMID:29199950	PomBase
GO:1990131	Gtr1-Gtr2 GTPase complex	SPBC337.13c	gtr1	RagA GTPase Gtr1	EXP	PMID:22344254	PomBase
GO:1990131	Gtr1-Gtr2 GTPase complex	SPBC337.13c	gtr1	RagA GTPase Gtr1	IPI	PMID:29199950	PomBase
GO:1990131	Gtr1-Gtr2 GTPase complex	SPCC777.05	gtr2	RagA GTPase Gtr2	EXP	PMID:22344254	PomBase
GO:1990131	Gtr1-Gtr2 GTPase complex	SPCC777.05	gtr2	RagA GTPase Gtr2	IGI	PMID:27227887	PomBase
GO:1990131	Gtr1-Gtr2 GTPase complex	SPCC777.05	gtr2	RagA GTPase Gtr2	IPI	PMID:29199950	PomBase
GO:1990221	L-cysteine desulfurase complex	SPBC13G1.06c	isd11	mitochondrial [2Fe-2S] cluster assembly protein, LYR family Isd11	IBA	PMID:21873635	GO_Central
GO:1990243	atf1-pcr1 complex	SPAC21E11.03c	pcr1	DNA-binding transcription factor Pcr1	IDA	PMID:7958849,PMID:9135083	PomBase
GO:1990243	atf1-pcr1 complex	SPBC29B5.01	atf1	DNA-binding transcription factor, Atf-CREB family Atf1	IDA	PMID:7958849,PMID:9135083	PomBase
GO:1990298	bub1-bub3 complex	SPAC23H3.08c	bub3	mitotic spindle checkpoint WD repeat protein Bub3	IMP	PMID:22521786	PomBase
GO:1990298	bub1-bub3 complex	SPCC1322.12c	bub1	mitotic spindle checkpoint kinase Bub1	IMP	PMID:22521786	PomBase
GO:1990304	MUB1-RAD6-UBR2 ubiquitin ligase complex	SPBC31F10.10c	mub1	Armadillo-type fold protein, zf-MYND type zinc finger protein, Mub1-Rad6-Ubr2 ubiquitin ligase complex Mub1	ISO	GO_REF:0000024	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPAC1006.09	win1	MAP kinase kinase kinase Win1	IDA	PMID:23389634,PMID:24255738	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPAC1006.09	win1	MAP kinase kinase kinase Win1	IPI	PMID:18406331	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPAC9G1.02	wis4	MAP kinase kinase kinase Wis4	IDA	PMID:23389634	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPAC9G1.02	wis4	MAP kinase kinase kinase Wis4	IPI	PMID:11179424,PMID:18406331	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPBC32F12.11	tdh1	glyceraldehyde-3-phosphate dehydrogenase Tdh1	IPI	PMID:18406331,PMID:24255738	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPBC409.07c	wis1	MAP kinase kinase Wis1	IDA	PMID:23389634,PMID:24255738	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPBC409.07c	wis1	MAP kinase kinase Wis1	IPI	PMID:24255738	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPBC887.10	mcs4	response regulator Mcs4	IDA	PMID:23389634	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPBC887.10	mcs4	response regulator Mcs4	IMP	PMID:24255738	PomBase
GO:1990315	Mcs4 RR-MAPKKK complex	SPBC887.10	mcs4	response regulator Mcs4	IPI	PMID:11179424,PMID:18406331	PomBase
GO:1990316	Atg1/ULK1 kinase complex	SPAC10F6.11c	atg17	autophagy associated protein kinase activator Atg17	EXP	PMID:34499173	PomBase
GO:1990316	Atg1/ULK1 kinase complex	SPAC25H1.03	atg101	autophagy associated HORMA domain protein Atg101	EXP	PMID:34499173	PomBase
GO:1990316	Atg1/ULK1 kinase complex	SPAC25H1.03	atg101	autophagy associated HORMA domain protein Atg101	IDA	PMID:26030876	PomBase
GO:1990316	Atg1/ULK1 kinase complex	SPAC4F10.07c	atg13	autophagy associated protein Atg13	EXP	PMID:34499173	PomBase
GO:1990316	Atg1/ULK1 kinase complex	SPAC7D4.04	atg11	autophagy associated protein kinase regulator Atg11	EXP	PMID:34499173	PomBase
GO:1990316	Atg1/ULK1 kinase complex	SPCC63.08c	atg1	autophagy serine/threonine protein kinase Atg1	EXP	PMID:34499173	PomBase
GO:1990334	Bfa1-Bub2 complex	SPAC222.10c	byr4	two-component GAP Byr4	IPI	PMID:9742395	PomBase
GO:1990334	Bfa1-Bub2 complex	SPAC6F6.08c	cdc16	two-component GAP Cdc16	IPI	PMID:9742395	PomBase
GO:1990429	peroxisomal importomer complex	SPAC3C7.10	pex13	peroxin 13	IBA	PMID:21873635	GO_Central
GO:1990429	peroxisomal importomer complex	SPAPB17E12.03	pex12	peroxisomal ubiquitin-protein ligase E3 Pex12	IBA	PMID:21873635	GO_Central
GO:1990429	peroxisomal importomer complex	SPBC13G1.03c	pex14	peroxisomal docking protein Pex14	IBA	PMID:21873635	GO_Central
GO:1990463	lateral cortical node	SPAC821.03c	slf1	cell cortex node protein Slf1	IDA	PMID:25009287	PomBase
GO:1990463	lateral cortical node	SPBC16H5.11c	skb1	type II protein arginine N-methyltransferase Skb1	IDA	PMID:25009287	PomBase
GO:1990477	MTREC complex	SPAC1006.03c	red1	MTREC (exosome adaptor) complex subunit Red1	IDA	PMID:24210919,PMID:24713849	PomBase
GO:1990477	MTREC complex	SPAC17H9.02	mtl1	MTREC (exosome adaptor) complex RNA helicase subunit Mtl1	IDA	PMID:24210919,PMID:24713849	PomBase
GO:1990477	MTREC complex	SPAC7D4.14c	iss10	MTREC (exosome adaptor) complex proline-rich subunit Iss10/Pir1	IDA	PMID:24713849	PomBase
GO:1990477	MTREC complex	SPBC337.12	red5	MTREC (exosome adaptor) complex zf-CCCH type zinc finger subunit Red5	IDA	PMID:24713849	PomBase
GO:1990477	MTREC complex	SPBC725.08	pir2	MTREC (exosome adaptor) complex zf-C2H2 type zinc finger subunit Pir2	IDA	PMID:24713849	PomBase
GO:1990477	MTREC complex	SPBC902.04	rmn1	MTREC (exosome adaptor) complex RNA-binding subunit Rmn1	IDA	PMID:24713849	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPAC14C4.12c	laf1	Clr6 L associated factor 1 Laf1	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPAC16E8.12c	png3	ING family homolog Png3	IDA	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPAC25B8.02	sds3	Clr6 histone deacetylase complex subunit Sds3	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPAC29A4.18	prw1	Clr6 histone deacetylase complex subunit Prw1	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPAC5D6.02c	mug165	Clr6 histone deacetylase complex subunit Mug165	IDA	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPBC12C2.10c	pst1	Clr6 histone deacetylase complex subunit Pst1	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPBC1734.16c	pst3	SIN3 family co-repressor Pst3	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPBC36.05c	clr6	histone deacetylase (class I) H3-K9 specific Clr6	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPBC428.06c	rxt2	histone deacetylase complex subunit Rxt2	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPCC1259.07	rxt3	transcriptional regulatory protein Rxt3	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPCC1682.13	laf2	Clr6 associated factor 2, Laf2	IPI	PMID:25002536	PomBase
GO:1990483	Clr6 histone deacetylase complex I''	SPCC24B10.19c	nts1	Clr6 histone deacetylase complex subunit Nts1	IDA	PMID:25002536	PomBase
GO:1990520	separase-securin complex	SPBC14C8.01c	cut2	sister chromatid separation inhibitor, securin	IDA	PMID:8978688	PomBase
GO:1990520	separase-securin complex	SPCC5E4.04	cut1	separase/separin	IDA	PMID:8978688	PomBase
GO:1990524	INA complex	SPBC3B8.10	ina17	mitochondrial F1-FO ATP synthase peripheral stalk assembly factor Ina17	ISO	GO_REF:0000024	PomBase
GO:1990528	Rvs161p-Rvs167p complex	SPBC21D10.12	hob1	BAR adaptor protein Hob1	IBA	PMID:21873635	GO_Central
GO:1990528	Rvs161p-Rvs167p complex	SPBC725.09c	hob3	BAR adaptor protein Hob3	IBA	PMID:21873635	GO_Central
GO:1990529	glycosylphosphatidylinositol-mannosyltransferase I complex	SPBC13E7.05	gpi14	pig-M, glycosylphosphatidylinositol-mannosyltransferase I complex subunit pig-M	ISO	GO_REF:0000024	PomBase
GO:1990529	glycosylphosphatidylinositol-mannosyltransferase I complex	SPCC1919.02	pbn1	pig-X, glycosylphosphatidylinositol-mannosyltransferase I complex subunit	ISO	GO_REF:0000024	PomBase
GO:1990531	phospholipid-translocating ATPase complex	SPAC24B11.12c	dnf2	plasma membrane phospholipid-translocating ATPase complex, ATPase subunit Dnf2	ISO	GO_REF:0000024	PomBase
GO:1990531	phospholipid-translocating ATPase complex	SPAC4F10.16c	SPAC4F10.16c	plasma membrane phospholipid-translocating ATPase complex, ATPase subunit	ISO	GO_REF:0000024	PomBase
GO:1990531	phospholipid-translocating ATPase complex	SPBC11B10.07c	ivn1	plasma membrane phospholipid-translocating ATPase complex Lem3 family subunit Ivn1	ISO	GO_REF:0000024	PomBase
GO:1990531	phospholipid-translocating ATPase complex	SPBC1773.11c	mug89	phospholipid-translocating ATPase complex Lem3 family subunit	ISO	GO_REF:0000024	PomBase
GO:1990533	Dom34-Hbs1 complex	SPBC25B2.01	hbs1	Dom34-Hbs1 translation release factor complex GTPase subunit Hbs1	IDA	PMID:20890290	PomBase
GO:1990533	Dom34-Hbs1 complex	SPCC18B5.06	dom34	Dom34-Hbs1 translation release factor complex subunit, peloto ortholog Dom34	IDA	PMID:20890290	PomBase
GO:1990567	DPS complex	SPAC824.04	swd22	mRNA cleavage and polyadenylation specificity factor complex, WD repeat protein Swd22	IDA	PMID:24945319	PomBase
GO:1990567	DPS complex	SPBC776.02c	dis2	serine/threonine protein phosphatase PP1 catalytic subunit Dis2	IDA	PMID:24945319	PomBase
GO:1990567	DPS complex	SPCC74.02c	ppn1	mRNA cleavage and polyadenylation specificity factor complex associated protein	IDA	PMID:24945319	PomBase
GO:1990604	IRE1-TRAF2-ASK1 complex	SPAC167.01	ire1	serine/threonine protein kinase, sensor for unfolded proteins in the ER Ire1	IBA	PMID:21873635	GO_Central
